icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
00a50e,SFR754,South Africa,1730937934.0,1730937934.0,28.0138,-25.5245,6339.84,False,200.96,351.16,0.0,,7039.84,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938063.0,1730938063.0,27.9726,-25.2835,7520.94,False,213.91,351.29,0.0,,8220.939999999999,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938179.0,1730938179.0,27.9311,-25.0546,8229.6,False,227.55,337.96,0.0,,8929.6,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938299.0,1730938299.0,27.8171,-24.8459,9479.28,False,211.67,334.06,0.0,,10179.28,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938405.0,1730938405.0,27.7172,-24.666,10287.0,False,204.99,333.63,0.0,,10987.0,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938531.0,1730938531.0,27.692,-24.428,10363.2,False,213.82,356.83,0.0,,11063.2,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938642.0,1730938642.0,27.6708,-24.2165,10370.82,False,212.71,336.78,0.0,,11070.82,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938765.0,1730938765.0,27.5148,-24.0309,10363.2,False,212.14,334.12,0.0,,11063.2,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730938882.0,1730938882.0,27.6477,-23.8721,10355.58,False,226.69,68.15,0.0,,11055.58,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730939005.0,1730939005.0,27.7121,-23.668,10370.82,False,216.6,350.29,0.0,,11070.82,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730939122.0,1730939122.0,27.6712,-23.4433,10363.2,False,215.5,350.38,0.0,,11063.2,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730939240.0,1730939240.0,27.6132,-23.2254,10363.2,False,206.84,340.08,0.0,,11063.2,,False,0,South Africa,00a50e_2f3e9584,0,
00a50e,SFR754,South Africa,1730939286.0,1730939286.0,27.5808,-23.145,10363.2,False,205.99,339.08,0.0,,11063.2,,False,0,Botswana,00a50e_2f3e9584,0,
00ae6e,LNK873U,South Africa,1731283200.0,1731283200.0,28.3122,-26.063,2446.02,False,148.13,105.1,0.0,,3146.02,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731283316.0,1731283316.0,28.4721,-25.9948,3886.2,False,175.07,51.68,0.0,,4586.2,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731283421.0,1731283421.0,28.63,-25.8839,5311.14,False,186.66,52.28,0.0,,6011.14,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731283551.0,1731283551.0,28.8317,-25.7422,6705.6,False,204.98,52.24,0.0,,7405.6,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731283668.0,1731283668.0,29.0221,-25.609,7947.66,False,212.77,53.16,0.0,,8647.66,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731283786.0,1731283786.0,29.2248,-25.4706,8991.6,False,217.1,52.99,0.0,,9691.6,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731283892.0,1731283892.0,29.4096,-25.3437,9768.84,False,223.27,52.87,0.0,,10468.84,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731284018.0,1731284018.0,29.6398,-25.1848,10058.4,False,234.28,52.85,0.0,,10758.4,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731284130.0,1731284130.0,29.8469,-25.0414,9822.18,False,228.32,52.69,0.0,,10522.18,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731284233.0,1731284233.0,30.0371,-24.9089,8115.3,False,235.22,52.55,0.0,,8815.3,,False,0,South Africa,00ae6e_486e3cff,0,
00ae6e,LNK873U,South Africa,1731284269.0,1731284269.0,30.1011,-24.8643,7917.18,False,235.22,52.55,0.0,,8617.18,,False,0,South Africa,00ae6e_486e3cff,0,
00b08b,SFR380,South Africa,1731801600.0,1731801600.0,19.7974,-32.6978,10896.6,False,217.14,215.65,0.0,,11596.6,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731801719.0,1731801719.0,19.6366,-32.8873,10294.62,False,215.59,215.78,0.0,,10994.62,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731801846.0,1731801846.0,19.4628,-33.0918,8694.42,False,225.4,215.43,0.0,,9394.42,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731801963.0,1731801963.0,19.2997,-33.2825,7139.94,False,219.6,215.85,0.0,,7839.94,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802086.0,1731802086.0,19.1244,-33.4741,5356.86,False,214.05,221.0,0.0,,6056.86,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802202.0,1731802202.0,18.9781,-33.6432,4198.62,False,182.0,207.43,0.0,,4898.62,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802317.0,1731802317.0,18.8801,-33.8022,2971.8,False,167.73,207.19,0.0,,3671.8,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802423.0,1731802423.0,18.7977,-33.9355,2240.28,False,150.71,207.44,0.0,,2940.28,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802549.0,1731802549.0,18.7432,-34.0797,1684.02,False,121.48,191.98,0.0,,2384.02,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802669.0,1731802669.0,18.6553,-34.125,906.78,False,85.93,312.57,0.0,,1606.78,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802786.0,1731802786.0,18.6276,-34.047,449.58,False,72.51,344.78,0.0,,1149.58,,False,0,South Africa,00b08b_8353c397,0,
00b08b,SFR380,South Africa,1731802887.0,1731802887.0,18.609,-33.9881,91.44,False,72.37,345.17,0.0,,791.44,,False,0,South Africa,00b08b_8353c397,0,
00b094,SFR665,South Africa,1732924800.0,1732924800.0,29.4374,-27.5787,9753.6,False,215.6,326.88,0.0,,10453.6,,False,0,South Africa,00b094_6e329555,0,
00b094,SFR665,South Africa,1732924909.0,1732924909.0,29.3079,-27.4007,9753.6,False,215.75,327.07,0.0,,10453.6,,False,0,South Africa,00b094_6e329555,0,
00b094,SFR665,South Africa,1732925033.0,1732925033.0,29.1619,-27.1988,8869.68,False,217.41,329.73,0.0,,9569.68,,False,0,South Africa,00b094_6e329555,0,
00b094,SFR665,South Africa,1732925163.0,1732925163.0,29.0348,-26.9824,7536.18,False,199.52,332.18,0.0,,8236.18,,False,0,South Africa,00b094_6e329555,0,
00b094,SFR665,South Africa,1732925288.0,1732925288.0,28.9212,-26.7888,6217.92,False,189.84,332.39,0.0,,6917.92,,False,0,South Africa,00b094_6e329555,0,
00b094,SFR665,South Africa,1732925402.0,1732925402.0,28.7884,-26.67,5532.12,False,163.66,291.0,0.0,,6232.12,,False,0,South Africa,00b094_6e329555,0,
00b094,SFR665,South Africa,1732925521.0,1732925521.0,28.6087,-26.6093,4579.62,False,159.56,290.77,0.0,,5279.62,,False,0,South Africa,00b094_6e329555,0,
00b0bf,KEM107,South Africa,1731110400.0,1731110400.0,27.348,-27.2998,8229.6,False,203.1,31.11,0.0,,8929.6,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731110518.0,1731110518.0,27.4771,-27.109,7818.12,False,215.27,30.92,0.0,,8518.119999999999,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731110622.0,1731110622.0,27.5875,-26.9453,6766.56,False,189.69,31.02,0.0,,7466.56,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731110738.0,1731110738.0,27.6819,-26.7809,5798.82,False,172.56,14.33,0.0,,6498.82,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731110855.0,1731110855.0,27.797,-26.6373,4838.7,False,167.18,49.74,0.0,,5538.7,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731110981.0,1731110981.0,27.9504,-26.5209,3764.28,False,148.21,49.79,0.0,,4464.280000000001,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731111097.0,1731111097.0,28.0727,-26.4266,3025.14,False,130.96,49.3,0.0,,3725.14,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731111218.0,1731111218.0,28.1873,-26.3425,2575.56,False,120.43,51.42,0.0,,3275.56,,False,0,South Africa,00b0bf_93d2c19a,0,
00b0bf,KEM107,South Africa,1731111230.0,1731111230.0,28.1954,-26.3324,2537.46,False,112.36,24.34,0.0,,3237.46,,False,0,South Africa,00b0bf_93d2c19a,0,
00b348,ZSTKH,South Africa,1731369600.0,1731369600.0,28.8393,-25.6078,7124.7,False,116.52,83.41,0.0,,7824.7,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731369713.0,1731369713.0,28.968,-25.5961,7444.74,False,112.37,83.43,0.0,,8144.74,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731369830.0,1731369830.0,29.0996,-25.5838,7680.96,False,115.44,83.6,0.0,,8380.96,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731369935.0,1731369935.0,29.2104,-25.5732,8061.96,False,104.53,83.78,0.0,,8761.96,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370065.0,1731370065.0,29.35,-25.5598,8237.22,False,114.87,83.83,0.0,,8937.22,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370182.0,1731370182.0,29.4913,-25.5464,8237.22,False,127.62,84.68,0.0,,8937.22,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370300.0,1731370300.0,29.6434,-25.5319,8221.98,False,132.94,84.0,0.0,,8921.98,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370406.0,1731370406.0,29.7816,-25.5179,8229.6,False,132.94,84.0,0.0,,8929.6,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370532.0,1731370532.0,29.9477,-25.5019,8237.22,False,132.32,84.42,0.0,,8937.22,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370643.0,1731370643.0,30.0928,-25.4868,8229.6,False,130.33,84.11,0.0,,8929.6,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370762.0,1731370762.0,30.2486,-25.4712,8031.48,False,143.79,84.04,0.0,,8731.48,,False,0,South Africa,00b348_ca4d577d,0,
00b348,ZSTKH,South Africa,1731370776.0,1731370776.0,30.2678,-25.4694,7932.42,False,144.81,84.09,0.0,,8632.42,,False,0,South Africa,00b348_ca4d577d,0,
0100a7,MSR5050,Egypt,1730764800.0,1730764800.0,27.4666,34.7896,12192.0,False,226.86,326.09,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730764902.0,1730764902.0,27.3253,34.9627,12192.0,False,230.15,326.03,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765031.0,1730765031.0,27.1424,35.1855,12192.0,False,231.86,325.85,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765151.0,1730765151.0,26.9705,35.3937,12184.38,False,234.43,325.82,0.0,,12884.38,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765259.0,1730765259.0,26.8152,35.5803,12184.38,False,232.87,325.71,0.0,,12884.38,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765385.0,1730765385.0,26.6381,35.7921,12192.0,False,233.58,325.68,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765498.0,1730765498.0,26.4681,35.994,12192.0,False,232.31,325.47,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765623.0,1730765623.0,26.286,36.2091,12192.0,False,232.6,325.36,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765753.0,1730765753.0,26.0943,36.4336,12192.0,False,234.03,325.3,0.0,,12892.0,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765876.0,1730765876.0,25.9103,36.6476,11711.94,False,234.03,325.3,0.0,,12411.94,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730765992.0,1730765992.0,25.7397,36.8449,10439.4,False,230.32,325.28,0.0,,11139.4,,False,0,Sea,0100a7_63ecd04a,0,
0100a7,MSR5050,Egypt,1730766110.0,1730766110.0,25.5643,37.0412,9296.4,False,219.52,318.99,0.0,,9996.4,,False,0,Sea,0100a7_63ecd04a,0,
0100dc,MSR767,Egypt,1731024000.0,1731024000.0,22.5516,36.0121,10972.8,False,221.72,312.65,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024113.0,1731024113.0,22.3479,36.1631,10972.8,False,218.5,312.33,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024229.0,1731024229.0,22.1386,36.3176,10972.8,False,222.17,312.18,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024333.0,1731024333.0,21.946,36.4588,10972.8,False,222.89,312.19,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024464.0,1731024464.0,21.7047,36.6343,10972.8,False,225.84,312.05,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024581.0,1731024581.0,21.4842,36.7942,10972.8,False,227.33,311.88,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024699.0,1731024699.0,21.2576,36.9569,10972.8,False,232.11,311.68,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024805.0,1731024805.0,21.0545,37.1021,10972.8,False,227.41,311.52,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731024931.0,1731024931.0,20.8123,37.2738,10972.8,False,229.59,311.55,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731025042.0,1731025042.0,20.5953,37.4262,10972.8,False,229.63,311.37,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1731025064.0,1731025064.0,20.5535,37.4555,10972.8,False,229.29,311.27,0.0,,11672.8,,False,0,Sea,0100dc_5bdfda69,0,
0100dc,MSR767,Egypt,1732060800.0,1732060800.0,18.0314,38.7423,11582.4,False,230.2,288.23,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732060919.0,1732060919.0,17.7349,38.8184,11582.4,False,227.27,288.07,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061035.0,1732061035.0,17.4481,38.8907,11582.4,False,225.17,287.69,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061156.0,1732061156.0,17.1517,38.9647,11582.4,False,224.52,287.6,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061276.0,1732061276.0,16.8546,39.0382,11582.4,False,225.01,287.57,0.0,,12282.4,,False,0,Italy,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061385.0,1732061385.0,16.5844,39.1037,11582.4,False,225.35,287.4,0.0,,12282.4,,False,0,Italy,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061513.0,1732061513.0,16.2648,39.1819,11582.4,False,227.62,287.49,0.0,,12282.4,,False,0,Italy,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061614.0,1732061614.0,16.0117,39.2434,11582.4,False,227.31,287.25,0.0,,12282.4,,False,0,Italy,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061732.0,1732061732.0,15.7137,39.315,11582.4,False,231.06,287.22,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061865.0,1732061865.0,15.3709,39.3964,11582.4,False,232.87,286.95,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732061986.0,1732061986.0,15.0571,39.4699,11582.4,False,233.07,286.68,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062102.0,1732062102.0,14.7599,39.5384,11582.4,False,229.67,286.53,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062211.0,1732062211.0,14.4809,39.602,11582.4,False,230.02,286.37,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062340.0,1732062340.0,14.1489,39.6766,11582.4,False,230.86,286.17,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062462.0,1732062462.0,13.8328,39.7466,11582.4,False,232.2,285.95,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062563.0,1732062563.0,13.5687,39.8043,11582.4,False,234.82,285.89,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062692.0,1732062692.0,13.2285,39.8775,11582.4,False,238.5,285.39,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062813.0,1732062813.0,12.9006,39.9472,11582.4,False,237.87,285.3,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732062921.0,1732062921.0,12.6103,40.0082,11582.4,False,238.1,285.03,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063051.0,1732063051.0,12.2607,40.0801,11582.4,False,235.98,285.04,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063160.0,1732063160.0,11.9717,40.1387,11582.4,False,233.96,284.65,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063285.0,1732063285.0,11.6425,40.2043,11582.4,False,232.21,284.5,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063413.0,1732063413.0,11.3044,40.2711,11582.4,False,233.07,284.31,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063537.0,1732063537.0,10.9726,40.3351,11582.4,False,236.07,284.13,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063652.0,1732063652.0,10.6618,40.3942,11582.4,False,237.44,283.92,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
0100dc,MSR767,Egypt,1732063771.0,1732063771.0,10.3402,40.4545,11582.4,False,235.45,283.52,0.0,,12282.4,,False,0,Sea,0100dc_8076d727,0,
01010d,MSR748,Egypt,1732233600.0,1732233600.0,23.8367,37.862,1127.76,False,113.58,227.2,0.0,,1827.76,,False,0,Greece,01010d_7f9eddc9,0,
01010d,MSR748,Egypt,1732233709.0,1732233709.0,23.8367,37.7549,2773.68,False,125.78,156.37,0.0,,3473.68,,False,0,Greece,01010d_7f9eddc9,0,
01010d,MSR748,Egypt,1732233833.0,1732233833.0,23.9645,37.6208,4290.06,False,173.89,129.72,0.0,,4990.06,,False,0,Sea,01010d_7f9eddc9,0,
01010d,MSR748,Egypt,1732233962.0,1732233962.0,24.1682,37.4864,6164.58,False,188.12,129.79,0.0,,6864.58,,False,0,Sea,01010d_7f9eddc9,0,
01010d,MSR748,Egypt,1732234086.0,1732234086.0,24.3765,37.3473,7414.26,False,207.42,129.97,0.0,,8114.26,,False,0,Sea,01010d_7f9eddc9,0,
01010d,MSR748,Egypt,1732234201.0,1732234201.0,24.5759,37.1953,8450.58,False,218.63,135.48,0.0,,9150.58,,False,0,Sea,01010d_7f9eddc9,0,
01010d,MSR748,Egypt,1732234320.0,1732234320.0,24.7937,37.0242,9166.86,False,238.29,134.21,0.0,,9866.86,,False,0,Sea,01010d_7f9eddc9,0,
010144,MSR751,Egypt,1731628800.0,1731628800.0,27.6651,34.8878,10972.8,False,223.41,334.2,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731628930.0,1731628930.0,27.5255,35.1252,10972.8,False,228.24,334.07,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629047.0,1731629047.0,27.3978,35.3409,10972.8,False,225.7,333.9,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629165.0,1731629165.0,27.2694,35.5574,10972.8,False,229.17,334.18,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629271.0,1731629271.0,27.1521,35.7536,10972.8,False,227.78,334.01,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629394.0,1731629394.0,27.0171,35.9776,10965.18,False,225.01,333.96,0.0,,11665.18,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629509.0,1731629509.0,26.891,36.1858,10972.8,False,222.71,333.97,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629632.0,1731629632.0,26.7555,36.4084,10972.8,False,226.39,333.55,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629751.0,1731629751.0,26.6223,36.6259,10972.8,False,228.46,333.67,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629872.0,1731629872.0,26.4843,36.8497,10972.8,False,232.14,333.55,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731629990.0,1731629990.0,26.345,37.0736,10972.8,False,234.9,333.6,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630106.0,1731630106.0,26.2088,37.292,10972.8,False,235.82,333.43,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630222.0,1731630222.0,26.0704,37.5112,10972.8,False,236.75,332.99,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630328.0,1731630328.0,25.9426,37.7134,10972.8,False,238.12,333.16,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630453.0,1731630453.0,25.7886,37.9554,10972.8,False,243.18,333.22,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630573.0,1731630573.0,25.6394,38.1883,10957.56,False,238.59,332.94,0.0,,11657.56,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630691.0,1731630691.0,25.4964,38.408,10972.8,False,236.06,332.76,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630809.0,1731630809.0,25.3505,38.6328,10972.8,False,239.74,332.94,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731630924.0,1731630924.0,25.2042,38.8556,10972.8,False,244.35,332.68,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631045.0,1731631045.0,25.0464,39.0951,10972.8,False,250.1,332.7,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631165.0,1731631165.0,24.8866,39.3375,10972.8,False,255.61,333.85,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631280.0,1731631280.0,24.7368,39.571,10972.8,False,252.62,333.12,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631402.0,1731631402.0,24.5752,39.8191,10972.8,False,253.07,333.43,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631503.0,1731631503.0,24.4415,40.0231,10972.8,False,250.32,333.12,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631620.0,1731631620.0,24.2848,40.2604,10972.8,False,253.08,333.17,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631754.0,1731631754.0,24.1037,40.5328,10972.8,False,254.0,333.02,0.0,,11672.8,,False,0,Sea,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631875.0,1731631875.0,23.9382,40.7792,10995.66,False,253.08,332.91,0.0,,11695.66,,False,0,Greece,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731631991.0,1731631991.0,23.7823,41.0092,11536.68,False,253.08,332.91,0.0,,12236.68,,False,0,Greece,010144_4b6ba3e6,0,
010144,MSR751,Egypt,1731632100.0,1731632100.0,23.6332,41.2281,11582.4,False,248.72,332.8,0.0,,12282.4,,False,0,Greece,010144_4b6ba3e6,0,
